frame,class,iou,x1,y1,x2,y2
12.0,0.0,0.19926045835018158,1201.87,645.3,1311.72,747.45
12.0,0.0,0.22599439322948456,1059.29,688.6,1170.5,763.48
12.0,1.0,0,1247.91,568.03,1280.14,635.21
12.0,0.0,0,1256.05,558.22,1313.09,584.7
12.0,1.0,0.8993091583251953,1094.25,720.19,1168.61,870.92
12.0,1.0,0.796665608882904,1232.87,679.9,1312.62,854.31
12.0,2.0,0,1252.58,606.94,1282.23,646.23
12.0,1.0,0.9284351468086243,2873.26,895.6,3070.27,1186.94
12.0,0.0,0.43327319622039795,3031.12,754.69,3165.57,911.5
13.0,0.0,0,1319.47,769.37,1373.8,848.37
13.0,2.0,0.9459467530250549,1099.99,792.35,1177.76,899.11
13.0,1.0,0,1245.19,567.0,1277.1,636.86
13.0,1.0,0.9168248772621155,1097.75,721.47,1174.07,873.83
13.0,0.0,0.2096829116344452,1198.34,646.3,1308.17,747.62
13.0,0.0,0.20367759466171265,1065.41,690.72,1179.47,761.89
13.0,1.0,0.789938747882843,1230.34,665.97,1310.93,851.27
13.0,0.0,0,1256.3,558.22,1309.3,584.19
13.0,2.0,0,1255.67,608.38,1278.62,644.25
13.0,1.0,0.9045889973640442,2890.3,905.73,3071.93,1190.13
13.0,0.0,0.7786054015159607,3024.12,742.35,3308.02,943.42
14.0,1.0,0.6346694231033325,677.46,679.81,740.44,839.52
14.0,0.0,0,1319.86,769.87,1374.2,847.54
14.0,2.0,0.944564938545227,1105.24,793.46,1185.15,902.38
14.0,1.0,0.8963428735733032,1101.45,723.71,1181.1,875.07
14.0,0.0,0.23130638897418976,1196.23,645.97,1308.76,746.88
14.0,1.0,0,1243.17,566.96,1275.08,638.06
14.0,0.0,0.21222877502441406,1070.75,692.02,1185.71,762.45
14.0,1.0,0.8975918889045715,1227.54,685.57,1306.49,849.62
14.0,0.0,0,1259.28,558.62,1307.18,583.29
14.0,2.0,0,1250.85,610.18,1277.41,644.87
14.0,1.0,0.3973747789859772,2990.16,906.85,3068.15,1188.29
14.0,0.0,0.46372634172439575,3021.13,747.12,3165.45,941.71
15.0,1.0,0.6982722282409668,680.88,679.76,749.2,837.34
15.0,0.0,0,1318.35,774.67,1360.04,845.93
15.0,1.0,0.8260053992271423,1104.78,725.24,1187.36,877.6
15.0,2.0,0.8879019618034363,1109.87,798.42,1190.64,906.78
15.0,0.0,0.2206977754831314,1191.27,644.92,1305.13,745.89
15.0,1.0,0,1240.5,564.58,1271.88,637.28
15.0,0.0,0,1259.69,558.22,1303.87,584.31
15.0,1.0,0.9160222411155701,1222.98,691.92,1297.36,848.34
15.0,0.0,0.20986537635326385,1077.51,694.35,1189.61,763.85
15.0,2.0,0,1250.59,607.55,1273.81,644.03
15.0,0.0,0.7412669658660889,3023.3,744.94,3265.72,949.09
15.0,1.0,0.6032544374465942,2963.87,912.64,3079.97,1190.32
16.0,1.0,0.7359099388122559,684.71,677.61,758.51,835.16
16.0,0.0,0,1319.95,773.51,1361.31,852.26
16.0,2.0,0.935764729976654,1118.47,799.63,1199.56,906.77
16.0,1.0,0.8964875936508179,1115.33,726.74,1194.17,875.48
16.0,1.0,0,1239.48,565.02,1269.95,637.93
16.0,0.0,0.20564255118370056,1190.14,645.37,1303.63,744.32
16.0,0.0,0.18546821177005768,1085.47,696.1,1236.26,763.2
16.0,1.0,0.8553151488304138,1221.41,691.24,1287.66,846.47
16.0,0.0,0,1262.71,558.22,1302.52,585.04
16.0,2.0,0,1245.78,605.59,1272.96,643.17
16.0,1.0,0.8222143650054932,2952.58,905.43,3090.69,1191.92
16.0,0.0,0.5431445240974426,3017.8,750.36,3183.8,914.04
16.0,1.0,0.1299256533384323,3079.83,820.38,3184.25,1225.15
16.0,0.0,0.2936687469482422,3098.63,746.16,3291.16,828.53
17.0,2.0,0.9261152744293213,1122.86,800.64,1207.29,908.92
17.0,1.0,0.9343522787094116,1122.88,726.9,1202.09,881.56
17.0,1.0,0,1236.81,566.67,1267.0,637.38
17.0,1.0,0.7994678616523743,1214.8,692.41,1274.85,844.47
17.0,0.0,0.22382822632789612,1209.54,644.41,1301.52,745.68
17.0,0.0,0,1319.58,788.06,1334.57,839.71
17.0,0.0,0,1261.63,564.68,1299.45,584.3
17.0,0.0,0.1811041235923767,1091.54,697.57,1232.26,763.22
17.0,2.0,0,1242.79,604.65,1270.68,642.13
17.0,1.0,0.8185744285583496,2972.65,913.83,3108.5,1185.99
17.0,0.0,0.7092864513397217,3011.44,755.28,3230.64,917.16
17.0,1.0,0.18795111775398254,3091.44,799.49,3236.2,1233.22
18.0,2.0,0.972943127155304,1129.2,803.3,1214.59,912.95
18.0,0.0,0,1319.19,781.82,1347.8,843.82
18.0,1.0,0.8732854127883911,1129.3,729.62,1208.44,888.98
18.0,1.0,0,1234.22,565.46,1265.68,638.66
18.0,0.0,0,1259.92,558.38,1297.17,584.24
18.0,0.0,0.21238088607788086,1207.73,645.25,1298.03,746.52
18.0,1.0,0.7908533215522766,1215.91,691.34,1266.0,845.02
18.0,0.0,0.1704278290271759,1097.06,658.16,1290.58,765.31
18.0,2.0,0,1241.37,607.29,1267.02,642.59
18.0,1.0,0.8162296414375305,2996.17,909.62,3109.92,1185.24
18.0,1.0,0.1596660017967224,3093.97,800.92,3203.8,1246.71
19.0,1.0,0.8896831274032593,1135.07,731.47,1215.05,887.11
19.0,2.0,0.9042545557022095,1135.81,806.66,1220.06,914.51
19.0,1.0,0.8763493895530701,1211.19,693.38,1266.34,851.61
19.0,0.0,0,1258.62,558.22,1294.84,584.01
19.0,1.0,0,1232.25,566.6,1262.91,639.32
19.0,2.0,0,1238.87,606.2,1264.67,643.06
19.0,0.0,0.1954178661108017,1102.67,700.4,1223.11,765.33
19.0,0.0,0.17517581582069397,1100.0,661.41,1289.45,764.93
19.0,0.0,0.1986316293478012,1198.2,644.89,1294.72,745.87
19.0,1.0,0.8489551544189453,3003.16,916.41,3122.51,1189.63
19.0,0.0,0.858673095703125,3001.46,738.47,3281.34,939.95
20.0,1.0,0.5456942915916443,702.53,673.36,752.86,815.54
20.0,2.0,0.9312644600868225,1142.95,806.39,1229.34,916.37
20.0,1.0,0.8865591287612915,1142.53,732.72,1222.98,887.3
20.0,1.0,0,1229.98,567.81,1261.03,634.33
20.0,2.0,0,1236.82,604.33,1262.73,643.76
20.0,0.0,0,1260.39,564.64,1294.54,583.2
20.0,1.0,0.8556095361709595,1206.42,694.38,1265.06,849.32
20.0,0.0,0.1786043792963028,1107.95,646.89,1289.69,767.37
20.0,0.0,0.17401337623596191,1108.71,700.19,1222.95,764.06
20.0,0.0,0.219608336687088,1202.1,644.4,1292.87,746.9
20.0,1.0,0.8839862942695618,3003.04,920.69,3137.27,1198.4
20.0,0.0,0.8267667889595032,3001.47,747.21,3227.25,924.69
21.0,1.0,0.5943251252174377,705.5,671.28,756.88,825.12
21.0,1.0,0.7941994667053223,1149.18,735.56,1222.72,894.31
21.0,2.0,0.8965131044387817,1148.56,810.93,1235.97,919.47
21.0,1.0,0,1227.64,568.78,1259.08,636.14
21.0,0.0,0,1259.16,558.41,1291.95,583.62
21.0,1.0,0.9091382026672363,1199.02,693.95,1266.31,853.46
21.0,2.0,0,1235.75,607.26,1259.41,641.93
21.0,0.0,0.199750617146492,1182.93,645.02,1290.05,747.74
21.0,0.0,0.17269422113895416,1117.33,703.13,1238.31,763.94
21.0,1.0,0.9375954866409302,3003.82,925.56,3145.6,1196.48
21.0,0.0,0.8920213580131531,2997.2,744.79,3271.46,928.85
22.0,1.0,0.8117421865463257,711.91,671.67,768.16,830.6
22.0,2.0,0.9064592719078064,1157.96,801.86,1246.21,921.86
22.0,1.0,0,1226.4,566.36,1257.32,634.32
22.0,1.0,0.755866527557373,1156.62,734.54,1223.0,895.35
22.0,1.0,0.887543797492981,1199.0,698.05,1264.98,849.29
22.0,2.0,0,1233.6,604.4,1257.65,642.58
22.0,0.0,0,1259.64,564.62,1290.8,583.06
22.0,0.0,0.20087425410747528,1124.52,651.07,1282.89,762.04
22.0,0.0,0.20265759527683258,1199.38,643.28,1290.59,742.62
22.0,1.0,0.8539361953735352,3001.51,930.19,3148.82,1202.7
22.0,0.0,0.7681403756141663,2994.5,751.03,3206.03,927.04
22.0,1.0,0.17065326869487762,3124.85,800.55,3222.73,1211.02
23.0,1.0,0.8907882571220398,715.88,671.48,774.68,828.19
23.0,0.0,0,1319.03,769.4,1398.24,855.85
23.0,1.0,0,1223.9,566.44,1254.48,633.17
23.0,2.0,0.9045243859291077,1163.32,805.12,1254.09,924.39
23.0,1.0,0.7334445714950562,1163.13,722.43,1229.71,900.23
23.0,2.0,0,1232.72,606.4,1255.88,643.24
23.0,0.0,0,1259.53,564.62,1288.13,582.49
23.0,1.0,0.8889766931533813,1195.09,698.26,1266.24,848.48
23.0,0.0,0.18980783224105835,1198.25,644.36,1287.02,738.61
23.0,1.0,0.7241900563240051,3003.85,938.74,3154.81,1204.46
23.0,0.0,0.5797519087791443,2992.1,767.23,3170.73,924.54
23.0,1.0,0.2187242954969406,3133.17,788.62,3238.95,1212.21
24.0,1.0,0.8094387650489807,718.37,672.07,780.98,828.6
24.0,2.0,0.9524452090263367,1171.16,809.98,1261.53,926.94
24.0,1.0,0.9649683833122253,1170.03,733.67,1253.42,896.02
24.0,1.0,0,1222.25,566.59,1253.07,632.07
24.0,2.0,0,1231.38,603.63,1254.45,643.49
24.0,0.0,0,1259.98,564.62,1286.41,580.7
24.0,1.0,0.5785933136940002,1192.02,699.35,1256.17,813.61
24.0,0.0,0.18861855566501617,1180.99,644.61,1285.18,741.78
24.0,1.0,0.13110560178756714,1244.86,675.73,1320.4,804.46
24.0,0.0,0.8793337941169739,2985.84,743.48,3215.11,930.42
24.0,1.0,0.43977704644203186,3057.59,737.67,3195.93,1227.51
25.0,1.0,0.7214845418930054,721.59,668.39,787.01,829.74
25.0,2.0,0.9610966444015503,1178.1,812.21,1268.73,929.39
25.0,1.0,0.8420171737670898,1178.61,723.66,1264.23,901.52
25.0,0.0,0,1319.49,784.7,1342.2,843.22
25.0,1.0,0,1220.73,566.67,1251.41,631.51
25.0,2.0,0,1230.35,604.48,1252.37,642.61
25.0,0.0,0.20548728108406067,1157.6,645.69,1284.23,749.66
25.0,0.0,0,1259.52,564.64,1284.5,578.09
25.0,0.0,0.722467839717865,2985.08,754.21,3198.32,933.63
25.0,1.0,0.7881800532341003,3008.81,947.21,3198.93,1204.79
25.0,1.0,0.25839245319366455,3134.19,797.6,3268.2,1206.26
26.0,1.0,0.9222778081893921,727.66,671.58,808.31,829.07
26.0,0.0,0,813.92,563.32,859.58,610.52
26.0,2.0,0.9249980449676514,1182.06,815.02,1275.96,931.23
26.0,1.0,0.9424878358840942,1185.48,738.4,1268.2,903.15
26.0,0.0,0,1318.4,785.14,1341.45,844.01
26.0,0.0,0.22130201756954193,1156.44,644.57,1281.33,753.89
26.0,1.0,0,1218.84,572.76,1248.78,633.34
26.0,2.0,0,1228.58,610.23,1249.29,643.57
26.0,0.0,0.9370924830436707,2982.13,739.79,3238.5,943.38
26.0,1.0,0.9089570641517639,3009.61,945.11,3222.74,1210.09
26.0,1.0,0.22737199068069458,3140.4,788.46,3294.2,1233.84
27.0,1.0,0.5971190929412842,733.42,670.32,798.63,813.19
27.0,0.0,0,811.56,565.32,859.42,612.06
27.0,0.0,0,1318.35,784.46,1346.82,843.84
27.0,2.0,0.822769820690155,1181.91,814.69,1283.71,933.34
27.0,1.0,0.8581149578094482,1189.77,727.63,1276.17,909.38
27.0,0.0,0.21240296959877014,1151.1,645.74,1279.31,753.32
27.0,1.0,0,1215.66,572.54,1245.81,630.13
27.0,2.0,0,1224.73,606.41,1246.69,642.8
27.0,0.0,0.8758971095085144,2980.91,749.45,3219.6,943.78
27.0,1.0,0.9255063533782959,3019.61,938.34,3232.2,1221.1
27.0,1.0,0.0720149576663971,3211.23,961.34,3337.5,1300.43
28.0,1.0,0.4711207449436188,737.36,670.9,802.65,784.35
28.0,0.0,0,1318.59,784.47,1353.21,849.05
28.0,1.0,0.9266496896743774,1193.86,741.39,1284.51,906.16
28.0,2.0,0.7861629724502563,1183.85,820.68,1291.12,937.55
28.0,0.0,0.1881926953792572,1147.56,645.43,1277.67,748.6
28.0,1.0,0,1214.38,577.4,1243.25,633.5
28.0,2.0,0,1222.04,604.52,1244.71,642.22
28.0,1.0,0.5500094890594482,3115.24,937.91,3237.48,1223.36
28.0,0.0,0.881538987159729,2974.11,744.0,3249.31,950.42
29.0,1.0,0.6996521949768066,743.99,668.59,813.03,828.5
29.0,0.0,0,1318.32,785.21,1366.21,848.79
29.0,1.0,0.9085047245025635,1207.44,743.01,1293.48,913.72
29.0,2.0,0.9086031317710876,1208.23,821.26,1299.44,939.68
29.0,0.0,0.20904779434204102,1144.27,644.57,1276.32,755.55
29.0,1.0,0,1212.37,572.01,1241.15,633.23
29.0,2.0,0,1218.95,604.73,1242.6,640.31
29.0,1.0,0.4114375114440918,1178.9,701.24,1217.33,858.16
29.0,1.0,0.49678394198417664,3136.26,944.69,3249.41,1220.28
29.0,0.0,0.8658404350280762,2969.77,746.94,3251.03,945.14
30.0,1.0,0.6991406679153442,746.21,670.3,813.4,831.4
30.0,0.0,0,803.46,564.62,857.62,610.77
30.0,0.0,0,1319.16,786.94,1367.0,848.02
30.0,1.0,0.9272688627243042,1214.83,743.47,1302.48,916.25
30.0,2.0,0.9206432104110718,1215.63,825.87,1308.56,942.85
30.0,1.0,0,1211.28,572.07,1240.55,634.42
30.0,1.0,0.5340849757194519,1171.74,700.87,1220.05,863.0
30.0,0.0,0.17248930037021637,1139.38,631.71,1281.61,750.86
30.0,2.0,0,1215.41,599.62,1242.24,640.51
30.0,0.0,0.9027124047279358,2969.18,743.3,3242.86,952.62
30.0,1.0,0.5302565097808838,3135.93,942.95,3254.23,1224.29
31.0,1.0,0.6938279271125793,751.48,669.83,818.82,827.63
31.0,0.0,0,803.13,562.18,858.85,611.08
31.0,1.0,0.9196664690971375,1223.51,746.66,1309.43,918.16
31.0,0.0,0.0014296357985585928,1318.5,785.56,1341.53,841.31
31.0,2.0,0.9348965883255005,1222.18,828.62,1316.98,947.49
31.0,1.0,0,1208.82,577.4,1238.33,638.33
31.0,2.0,0,1210.78,583.11,1239.65,640.45
31.0,0.0,0.16440030932426453,1137.65,635.9,1284.36,749.34
31.0,1.0,0.565954864025116,3151.73,932.61,3276.77,1218.03
31.0,0.0,0.8883561491966248,2963.42,741.14,3232.53,946.99
32.0,1.0,0.4847828149795532,758.74,670.95,816.39,796.29
32.0,1.0,0.9301407337188721,1228.59,744.79,1317.19,923.15
32.0,2.0,0.9345495104789734,1226.56,829.01,1325.55,948.63
32.0,0.0,0.014310401864349842,1318.37,785.1,1383.73,854.87
32.0,1.0,0.7373164296150208,1160.32,700.0,1225.26,861.73
32.0,0.0,0.16495023667812347,1131.31,645.0,1272.14,746.63
32.0,1.0,0.8582164645195007,3108.88,927.96,3293.9,1225.15
32.0,0.0,0.8705678582191467,2958.92,731.44,3230.35,954.48
33.0,1.0,0.4653206169605255,762.53,671.13,817.97,794.82
33.0,1.0,0.8930575251579285,1235.69,749.0,1321.72,921.91
33.0,0.0,0.02678222954273224,1319.13,781.4,1356.34,843.58
33.0,1.0,0.8242790102958679,1159.15,700.77,1225.32,863.31
33.0,2.0,0.9252868890762329,1234.97,834.28,1333.92,952.95
33.0,0.0,0.23134170472621918,1127.69,666.93,1230.31,754.71
33.0,0.0,0,1270.92,714.01,1312.4,744.94
33.0,2.0,0,1203.95,572.87,1236.52,639.6
33.0,1.0,0.7300321459770203,3150.99,914.71,3303.09,1223.96
33.0,0.0,0.8392486572265625,2955.12,732.09,3235.38,954.62
34.0,1.0,0.495123952627182,766.27,671.13,819.46,796.83
34.0,0.0,0,796.29,560.52,856.79,610.7
34.0,1.0,0.8895101547241211,1244.48,749.2,1329.66,926.23
34.0,2.0,0.9343847036361694,1243.89,835.32,1343.01,955.04
34.0,1.0,0.7610868811607361,1154.33,699.35,1215.49,864.61
34.0,0.0,0.06698408722877502,1320.23,776.71,1369.66,854.11
34.0,0.0,0.23320068418979645,1123.31,667.5,1225.94,758.79
34.0,0.0,0,1176.86,642.08,1269.13,671.26
34.0,0.0,0,1275.06,716.15,1311.99,744.43
34.0,1.0,0,1201.71,572.38,1233.96,638.67
34.0,2.0,0,1201.55,572.29,1235.84,640.38
34.0,1.0,0.8971626162528992,3136.85,916.08,3320.11,1219.23
34.0,0.0,0.9407970309257507,2953.65,750.32,3214.25,955.85
35.0,1.0,0.5027094483375549,769.41,667.6,819.74,796.83
35.0,1.0,0.929438054561615,1252.0,750.77,1342.26,931.73
35.0,2.0,0.9560734033584595,1251.57,838.09,1352.58,957.97
35.0,1.0,0.7237849235534668,1153.4,699.59,1206.9,861.55
35.0,0.0,0.07512519508600235,1327.22,775.07,1377.79,856.44
35.0,0.0,0.24650894105434418,1121.95,669.19,1229.23,759.45
35.0,0.0,0,1173.64,641.42,1267.54,669.87
35.0,0.0,0,1237.72,717.2,1311.32,745.04
35.0,2.0,0,1201.01,572.82,1233.38,638.69
35.0,1.0,0,1200.53,572.32,1232.61,637.48
35.0,1.0,0.8940269351005554,3149.7,912.34,3321.52,1215.99
35.0,0.0,0.8175787925720215,2952.39,753.41,3184.02,954.36
36.0,1.0,0.6884376406669617,774.94,669.36,829.48,823.43
36.0,0.0,0,790.74,560.48,859.06,610.68
36.0,2.0,0.9055721759796143,1258.72,842.19,1360.42,959.9
36.0,1.0,0.8580045700073242,1259.68,754.29,1344.18,931.4
36.0,0.0,0.12859196960926056,1323.42,772.08,1386.77,855.06
36.0,0.0,0.26189127564430237,1117.08,670.1,1218.62,761.82
36.0,1.0,0.7653459906578064,1150.05,691.81,1205.68,860.27
36.0,0.0,0,1172.95,641.08,1265.92,671.11
36.0,0.0,0,1266.38,720.4,1310.47,745.38
36.0,1.0,0,1198.76,572.18,1230.0,637.26
36.0,1.0,0.9769764542579651,3162.19,917.5,3333.24,1224.01
36.0,0.0,0.7852612733840942,2946.56,758.75,3180.18,956.12
36.0,1.0,0.31594181060791016,3251.7,918.76,3399.74,1263.97
37.0,1.0,0.829195499420166,1144.34,700.47,1202.83,859.97
37.0,0.0,0.2635800838470459,1114.28,669.49,1218.2,762.19
37.0,2.0,0.9290462732315063,1266.73,843.82,1369.82,963.73
37.0,1.0,0.7834270596504211,1268.37,754.55,1342.14,931.47
37.0,0.0,0.14342118799686432,1327.91,771.47,1394.4,855.3
37.0,1.0,0,1195.67,564.81,1226.2,631.24
37.0,2.0,0,1202.17,599.63,1229.13,637.84
37.0,0.0,0,1164.49,620.65,1263.92,669.29
37.0,1.0,0.9469743967056274,3163.29,917.77,3340.73,1218.02
37.0,1.0,0.24776563048362732,3272.73,895.17,3407.28,1291.92
38.0,1.0,0.8825147747993469,1138.44,701.23,1205.13,863.94
38.0,1.0,0.76668781042099,1276.8,757.94,1349.72,928.82
38.0,2.0,0.9429357051849365,1275.31,844.59,1378.39,967.63
38.0,0.0,0.27943897247314453,1109.6,670.23,1213.64,763.01
38.0,0.0,0.19643864035606384,1328.42,771.01,1402.06,859.4
38.0,1.0,0,1194.51,572.37,1226.44,638.27
38.0,0.0,0,1165.66,636.54,1261.87,669.19
38.0,1.0,0.9582415819168091,3163.61,913.3,3348.64,1226.93
39.0,1.0,0.9043196439743042,784.37,666.72,844.4,819.17
39.0,0.0,0,782.03,558.74,858.28,610.6
39.0,1.0,0.8018608689308167,1133.79,707.22,1203.36,860.91
39.0,1.0,0.7484099864959717,1284.54,758.18,1357.57,936.58
39.0,2.0,0.906682014465332,1282.62,846.91,1386.77,969.91
39.0,0.0,0.287244975566864,1102.94,670.82,1211.93,764.1
39.0,0.0,0.1264750063419342,1348.42,784.26,1411.89,862.15
39.0,1.0,0,1192.24,578.63,1223.25,628.5
39.0,0.0,0,1163.55,632.86,1259.19,669.89
39.0,2.0,0,1199.22,602.35,1225.48,637.1
39.0,0.0,0,1444.26,817.92,1456.48,887.53
39.0,0.0,0,1274.61,726.14,1307.39,745.63
39.0,1.0,0.9292126297950745,3163.22,918.51,3360.89,1226.07
39.0,0.0,0.8254489302635193,2936.11,759.25,3176.32,965.37
40.0,1.0,0.8627045750617981,1125.89,687.13,1205.61,869.69
40.0,1.0,0,1191.5,571.58,1220.08,631.81
40.0,0.0,0.29377761483192444,1098.46,672.9,1208.3,763.99
